########################################################
x         M
2.1469489829943327 -0.004714247506851711
2.1519173057685914 -0.00434222504519445
2.1568856285428493 -0.003974703296471522
2.161853951317108 -0.0036116327087283686
2.1668222740913654 -0.0032529643333181145
2.171790596865624 -0.0028986498163587515
2.1767589196398824 -0.002548641390331903
2.1817272424141407 -0.002202891865817242
2.186695565188399 -0.0018613546233624666
2.1916638879626573 -0.0015239836054849192
2.196632210736916 -0.0011907333088031452
2.2016005335111735 -0.0008615587762955031
2.206568856285432 -0.0005364155896840199
2.2115371790596905 -0.0002152598619407968
2.216505501833949 0.00010195177008517025
2.221473824608207 0.00041526215292287836
2.2264421473824654 0.0007247136236181421
2.231410470156724 0.0010303480167583208
2.236378792930982 0.0013322066713854076
2.2413471157052403 0.0016303304377987221
2.2463154384794985 0.001924759684250318
2.251283761253757 0.002215534303533825
2.256252084028015 0.002502693719469565
2.261220406802273 0.0027862768932874486
2.266188729576532 0.00306632232990922
2.27115705235079 0.0033428680841323375
2.2761253751250483 0.0036159517667172588
2.2810936978993066 0.003885610550378894
2.286062020673565 0.004151881175685375
2.291030343447823 0.004414799956864603
2.295998666222081 0.004674402787520827
2.30096698899634 0.004930725146262362
2.305935311770598 0.005183802102242865
2.3109036345448564 0.005433668320616846
2.3158719573191147 0.005680358067910629
2.320840280093373 0.0059239052173119455
2.3258086028676312 0.006164343253876803
2.330776925641889 0.006401705279658979
2.335745248416148 0.006636024018759147
2.340713571190406 0.006867331822297613
2.3456818939646644 0.007095660673312375
2.3506502167389227 0.007321042191581546
2.355618539513181 0.007543507638373899
2.3605868622874397 0.0077630879211267245
2.3655551850616976 0.007979813598053732
2.370523507835956 0.008193714882683242
2.375491830610214 0.008404821648329456
2.3804601533844725 0.008613163432494126
2.3854284761587308 0.008818769441205623
2.3903967989329886 0.009021668553289754
2.395365121707248 0.009221889324581197
2.4003334444815057 0.00941945999206782
2.405301767255764 0.009614408477977362
2.4102700900300222 0.009806762393800888
2.4152384128042805 0.009996549044258762
2.420206735578539 0.010183795431206228
2.4251750583527967 0.010368528257484171
2.4301433811270554 0.010550773930710291
2.4351117039013137 0.010730558567017129
2.440080026675572 0.010907907994734066
2.4450483494498303 0.011082847758016651
2.4500166722240886 0.011255403120421944
2.454984994998347 0.011425599068432463
2.4599533177726047 0.011593460314929251
2.4649216405468635 0.01175901130261398
2.4698899633211218 0.011922276207383332
2.47485828609538 0.012083278941651144
2.4798266088696383 0.012242043157627011
2.4847949316438966 0.012398592250545704
2.489763254418155 0.012552949361848396
2.494731577192413 0.012705137382323376
2.4996998999666715 0.012855178955196616
2.50466822274093 0.01300309647918196
2.509636545515188 0.013148912111485599
2.5146048682894464 0.013292647770770098
2.5195731910637047 0.013434325140074792
2.524541513837963 0.013573965669694488
2.5295098366122213 0.01371159058001995
2.53447815938648 0.013847220864335512
2.5394464821607374 0.01398087729157989
2.544414804934996 0.014112580409066796
2.5493831277092545 0.01424235054516659
2.5543514504835128 0.014370207811954226
2.559319773257771 0.01449617210781454
2.5642880960320293 0.014620263120016963
2.569256418806288 0.014742500327250475
2.5742247415805455 0.01486290300212649
2.579193064354804 0.014981490213642822
2.5841613871290625 0.015098280829619195
2.589129709903321 0.015213293519095101
2.594098032677579 0.01532654675469417
2.5990663554518374 0.015438058814961351
2.604034678226096 0.015547847786660556
2.609003001000354 0.015655931567048642
2.6139713237746123 0.01576232786611053
2.6189396465488706 0.015867054208771224
2.623907969323129 0.015970127937072098
2.628876292097387 0.01607156621232057
2.633844614871645 0.016171386017210417
2.638812937645904 0.01626960415791242
2.643781260420162 0.016366237266137368
2.6487495831944203 0.016461301801171318
2.653717905968678 0.016554814051882673
2.658686228742937 0.01664679013870429
2.663654551517195 0.0167372460155876
2.668622874291453 0.016826197471929004
2.673591197065712 0.016913660134474224
2.67855951983997 0.016999649469194435
2.6835278426142284 0.017084180783139075
2.6884961653884867 0.01716726922626263
2.693464488162745 0.017248929793227508
2.6984328109370037 0.01732917732518489
2.7034011337112616 0.017408026511530048
2.70836945648552 0.017485491891634602
2.713337779259778 0.01756158785655768
2.7183061020340364 0.017636328650732138
2.7232744248082947 0.017709728373631984
2.7282427475825526 0.017781800981413035
2.7332110703568118 0.017852560288539276
2.7381793931310696 0.017922019969379678
2.743147715905328 0.017990193559791024
2.748116038679586 0.01805709445867803
2.7530843614538445 0.0181227359295307
2.758052684228103 0.01818713110194692
2.7630210070023606 0.01825029297312891
2.7679893297766194 0.018312234409366475
2.7729576525508777 0.018372968147498902
2.777925975325136 0.01843250679635571
2.7828942980993943 0.018490862838182298
2.787862620873653 0.018548048630046388
2.792830943647911 0.01860407640522515
2.7977992664221687 0.01865895827457651
2.8027675891964274 0.018712706227892922
2.8077359119706857 0.01876533213523324
2.812704234744944 0.01881684774824945
2.8176725575192023 0.018867264701479695
2.8226408802934606 0.018916594513639435
2.827609203067719 0.01896484858889269
2.8325775258419768 0.01901203821809821
2.8375458486162355 0.01905817458005682
2.842514171390494 0.01910326874272424
2.847482494164752 0.0191473316644263
2.8524508169390104 0.019190374195044678
2.8574191397132687 0.019232407077198466
2.8623874624875274 0.019273440947402336
2.8673557852617853 0.01931348633721765
2.8723241080360435 0.01935255367438501
2.8772924308103014 0.019390653283943435
2.88226075358456 0.019427795389337345
2.8872290763588184 0.019463990113505622
2.8921973991330767 0.019499247479965294
2.897165721907335 0.019533577413873394
2.9021340446815933 0.019566989743077357
2.907102367455852 0.01959949419916122
2.9120706902301094 0.019631100418464026
2.917039013004368 0.019661817943100388
2.9220073357786265 0.01969165622195936
2.9269756585528848 0.019720624611692772
2.931943981327143 0.01974873237769745
2.9369123041014014 0.01977598869507544
2.94188062687566 0.019802402649591287
2.9468489496499175 0.019827983238613588
2.951817272424176 0.019852739372045267
2.9567855951984345 0.019876679873245356
2.961753917972693 0.019899813479936104
2.966722240746951 0.01992214884510098
2.9716905635212094 0.01994369453787304
2.976658886295468 0.01996445904440966
2.981627209069726 0.019984450768759876
2.9865955318439843 0.02000367803372022
2.9915638546182426 0.020022149081677685
2.996532177392501 0.02003987207544944
3.001500500166759 0.020056855099104664
3.006468822941017 0.02007310615878301
3.011437145715276 0.020088633183497708
3.016405468489534 0.020103444025935828
3.0213737912637924 0.020117546463241195
3.02634211403805 0.020130948197797257
3.031310436812309 0.020143656857992007
3.0362787595865672 0.020155679998980547
3.041247082360825 0.020167025103432337
3.046215405135084 0.020177699582276856
3.051183727909342 0.020187710775437014
3.0561520506836004 0.020197065952551913
3.0611203734578587 0.020205772313694144
3.066088696232117 0.020213836990078716
3.0710570190063757 0.020221267044763406
3.0760253417806336 0.020228069473338075
3.080993664554892 0.020234251204612145
3.0859619873291506 0.020239819101287606
3.0909303101034085 0.02024477996063009
3.0958986328776668 0.020249140515126583
3.1008669556519246 0.02025290743313952
3.105835278426184 0.02025608731955332
3.1108036012004416 0.02025868671641148
3.1157719239747 0.020260712103548448
3.1207402467489582 0.02026216989921076
3.1257085695232165 0.02026306646067706
3.130676892297475 0.0202634080848646
3.1356452150717327 0.020263201008934004
3.1406135378459914 0.020262451410884893
3.1455818606202497 0.020261165410143025
3.150550183394508 0.02025934906814494
3.1555185061687663 0.020257008388913117
3.160486828943025 0.02025414931962608
3.165455151717283 0.020250777751178447
3.1704234744915407 0.020246899518742572
3.1753917972657995 0.020242520402314095
3.1803601200400577 0.020237646127260804
3.185328442814316 0.020232282364856097
3.1902967655885743 0.020226434732815442
3.1952650883628326 0.02022010879582147
3.200233411137091 0.020213310066040227
3.2052017339113488 0.02020604400364512
3.2101700566856075 0.02019831601731792
3.215138379459866 0.020190131464754475
3.220106702234124 0.020181495653162743
3.2250750250083824 0.02017241383975663
3.2300433477826407 0.020162891232240857
3.2350116705568994 0.02015293298929395
3.2399799933311573 0.020142544221041822
3.244948316105416 0.020131729989535146
3.2499166388796734 0.020120495309207703
3.254884961653932 0.020108845147342826
3.2598532844281904 0.020096784424525966
3.2648216072024487 0.020084318015098537
3.269789929976707 0.02007145074760082
3.2747582527509653 0.020058187405215595
3.279726575525224 0.020044532726204187
3.2846948982994815 0.020030491404336125
3.28966322107374 0.020016068089320407
3.2946315438479985 0.020001267387222674
3.299599866622257 0.019986093860886695
3.304568189396515 0.01997055203034744
3.3095365121707734 0.019954646373237805
3.314504834945032 0.019938381325197607
3.31947315771929 0.019921761280269523
3.3244414804935483 0.0199047905912953
3.3294098032678066 0.019887473570311797
3.334378126042065 0.019869814488934948
3.339346448816323 0.019851817578742915
3.344314771590581 0.01983348703165909
3.34928309436484 0.019814827000322895
3.354251417139098 0.019795841598465053
3.3592197399133563 0.019776534901272853
3.3641880626876146 0.019756910945755535
3.369156385461873 0.01973697373110208
3.374124708236131 0.019716727219039942
3.379093031010389 0.01969617533418368
3.384061353784648 0.019675321964388176
3.389029676558906 0.019654170961089113
3.3939979993331644 0.019632726139648705
3.3989663221074227 0.019610991279689644
3.403934644881681 0.019588970125431013
3.4089029676559397 0.0195666663860202
3.413871290430197 0.01954408373585813
3.418839613204456 0.01952122581492599
3.423807935978714 0.019498096229102476
3.4287762587529724 0.01947469855048489
3.4337445815272307 0.019451036317698896
3.438712904301489 0.019427113036214867
3.4436812270757478 0.019402932178649347
3.4486495498500056 0.0193784971850744
3.453617872624264 0.019353811463316585
3.458586195398522 0.019328878389255778
3.4635545181727805 0.019303701307121557
3.4685228409470388 0.019278283529782014
3.4734911637212966 0.01925262833903751
3.478459486495556 0.019226738985903175
3.4834278092698137 0.01920061869089419
3.488396132044072 0.019174270644305855
3.4933644548183302 0.019147698006491676
3.4983327775925885 0.019120903908137168
3.503301100366847 0.019093891450532727
3.5082694231411047 0.019066663705843378
3.5132377459153634 0.019039223717372978
3.5182060686896217 0.019011574499831943
3.52317439146388 0.018983719039595802
3.5281427142381383 0.018955660294963775
3.5331110370123966 0.018927401196416827
3.538079359786655 0.018898944646868324
3.5430476825609127 0.018870293521918435
3.5480160053351715 0.01884145067009926
3.5529843281094298 0.01881241891312306
3.557952650883688 0.018783201046124246
3.5629209736579464 0.01875379983790226
3.5678892964322046 0.018724218031158587
3.572857619206463 0.01869445834273449
3.577825941980721 0.018664523463843608
3.5827942647549795 0.0186344160603051
3.5877625875292374 0.018604138772772456
3.592730910303496 0.01857369421695874
3.5976992330777544 0.018543084983866403
3.6026675558520127 0.018512313640005263
3.607635878626271 0.018481382727614782
3.612604201400529 0.018450294764882608
3.617572524174788 0.018419052246160254
3.6225408469490454 0.018387657642178607
3.627509169723304 0.018356113400257987
3.6324774924975625 0.018324421944520757
3.6374458152718208 0.018292585676094382
3.642414138046079 0.018260606973323275
3.647382460820337 0.018228488191970052
3.652350783594596 0.018196231665414665
3.6573191063688535 0.018163839704861403
3.662287429143112 0.018131314599528412
3.6672557519173705 0.018098658616850366
3.672224074691629 0.018065874002670443
3.677192397465887 0.018032962981431852
3.6821607202401454 0.01799992775636964
3.687129043014404 0.017966770509699494
3.6920973657886624 0.017933493402802488
3.69706568856292 0.01790009857641355
3.7020340113371786 0.017866588150802328
3.707002334111437 0.017832964225955598
3.711970656885695 0.01779922888175609
3.7169389796599535 0.017765384178163212
3.721907302434212 0.01773143215538706
3.7268756252084705 0.017697374834063796
3.731843947982728 0.017663214215428748
3.736812270756986 0.017628952281488565
3.741780593531245 0.017594590995190857
3.746748916305503 0.017560132300590788
3.7517172390797615 0.017525578123021357
3.75668556185402 0.017490930369253636
3.7616538846282785 0.01745619092766505
3.766622207402536 0.017421361668397424
3.7715905301767942 0.017386444443521002
3.776558852951053 0.017351441087191003
3.7815271757253113 0.017316353415805934
3.7864954984995696 0.017281183228161467
3.791463821273828 0.017245932305610334
3.7964321440480866 0.017210602412210684
3.801400466822344 0.01717519529487811
3.8063687895966023 0.017139712683537967
3.8113371123708606 0.01710415629127382
3.8163054351451193 0.017068527814472885
3.8212737579193776 0.01703282893297507
3.826242080693636 0.01699706131021507
3.831210403467894 0.016961226593368437
3.836178726242153 0.016925326413491544
3.8411470490164104 0.01688936238566364
3.8461153717906686 0.016853336109124872
3.851083694564928 0.016817249167416642
3.8560520173391857 0.016781103128517067
3.861020340113444 0.016744899544976495
3.8659886628877023 0.016708639954053753
3.870956985661961 0.016672325877846377
3.8759253084362184 0.016635958823426535
3.8808936312104767 0.016599540282967368
3.885861953984736 0.01656307173387577
3.8908302767589937 0.016526554638920613
3.895798599533252 0.016489990446358536
3.9007669223075103 0.016453380590060362
3.9057352450817686 0.016416726489637032
3.9107035678560265 0.01638002955056275
3.9156718906302848 0.016343291164297623
3.920640213404544 0.01630651270840946
3.925608536178802 0.016269695546693736
3.93057685895306 0.0162328410292944
3.9355451817273184 0.01619595049282027
3.9405135045015767 0.01615902526046265
3.9454818272758354 0.016122066642114054
3.950450150050093 0.016085075934479633
3.955418472824352 0.01604805442119315
3.9603867955986094 0.016011003372930765
3.965355118372868 0.015973924047522084
3.9703234411471264 0.015936817690060178
3.9752917639213847 0.015899685533014688
3.980260086695643 0.01586252879633874
3.985228409469901 0.015825348687575846
3.99019673224416 0.01578814640197088
3.9951650550184175 0.01575092312257347
4.000133377792676 0.01571368002034215
4.005101700566934 0.01567641825425312
4.010070023341192 0.015639138971398972
4.01503834611545 0.015601843307094299
4.020006668889708 0.01556453238497551
